,Index,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,weekday,month,year,is_weekday,is_night,distance_km
238,47390654,4.0,-73.93495300000001,40.800987,-73.94103199999999,40.798385,5,18,1,10,2012,0,0,0.5878302580930629
239,38076415,7.7,-73.97550600000001,40.75789,-73.96085,40.774992,1,16,1,1,2011,0,0,2.267098531981786
240,12938380,12.9,-73.992457,40.72877,-73.9608,40.7782,1,19,4,1,2011,0,0,6.109057844142932
241,3885476,8.0,-73.975213,40.757695,-73.99458,40.750235,2,6,6,11,2013,1,0,1.8301161468971017
242,41458016,6.5,-73.999166,40.739403,-73.988351,40.743763,1,14,6,8,2012,1,0,1.0320956657973224
243,30433608,11.5,-73.9706802368164,40.75807189941406,-74.00410461425781,40.74281311035156,1,21,5,1,2015,1,0,3.2872765846039083
244,50164779,7.3,-73.961613,40.77709,-73.96409,40.799774,1,14,5,3,2009,1,0,2.530951382987497
245,34207430,7.3,-73.992758,40.737167,-73.97065500000001,40.756222,5,6,2,3,2010,0,0,2.8207104232052873
246,271308,14.1,-73.982623,40.772747,-74.004793,40.729552000000005,1,15,1,6,2010,0,0,5.153351036634352
247,53004426,4.5,-73.977202,40.790112,-73.981512,40.781237,1,21,6,6,2012,1,0,1.0514542871063206
248,18285176,5.5,-73.96889499999999,40.764276,-73.97819100000001,40.759646,2,19,5,10,2014,1,0,0.9370334259830276
249,41862524,8.9,-73.98778,40.738603000000005,-73.964832,40.770175,1,21,3,8,2009,0,0,4.007610196944933
250,1834255,15.0,-73.96563,40.761996,-73.96449799999999,40.792631,2,22,1,3,2013,0,1,3.407789877392015
251,6149840,4.1,-73.98353399999999,40.752177,-73.979711,40.744552,1,12,1,4,2012,0,0,0.9069638144585142
252,47000984,10.5,-73.98123931884766,40.75287628173828,-73.99527740478516,40.72617721557617,6,15,1,3,2015,0,0,3.195715734166593
253,41603814,8.5,-73.968162,40.79208,-73.95452399999999,40.778969,1,11,2,9,2012,0,0,1.8557486705171355
254,30703037,8.1,-73.96973,40.756707,-73.988013,40.764767,1,8,3,9,2011,0,0,1.7816872198424625
255,39396724,9.7,-73.98392199999999,40.755333,-73.996402,40.727303000000006,1,20,5,8,2009,1,0,3.2893596718875813
256,49487767,4.9,-73.978252,40.754508,-73.985235,40.762977,3,15,2,9,2009,0,0,1.1102884923895697
257,26165376,8.0,-73.970091,40.758928,-73.960977,40.770837,1,9,2,12,2012,0,0,1.5305945609075045
258,33974758,13.7,-74.002136,40.750918,-73.95666,40.788512,2,9,3,3,2012,0,0,5.66928179929983
259,48030313,10.5,-73.98741912841797,40.73284912109375,-73.97187042236328,40.747169494628906,2,20,1,4,2015,0,0,2.061948800651768
260,25386278,10.5,-73.969433,40.757445,-73.992628,40.737392,1,18,3,7,2009,0,0,2.964783112485213
261,43519750,12.0,-73.959571,40.76283,-73.975622,40.760601,1,11,3,9,2014,0,0,1.3743893002490146
262,2787996,5.0,-73.988312,40.724045,-73.981047,40.73623,1,1,5,9,2014,1,1,1.486785278047757
263,43063665,7.3,-73.982333,40.76893,-73.993554,40.747,1,9,5,7,2010,1,0,2.6152526922663313
264,49584701,17.0,-73.984753,40.737152,-73.944553,40.700412,2,0,2,6,2014,0,1,5.307331879549929
265,11096617,7.0,-74.002865,40.733287,-74.0095,40.715502,1,22,1,9,2013,0,1,2.0551241660713675
266,33511324,7.3,-73.96198299999999,40.810355,-73.976615,40.786607,2,20,0,2,2011,0,0,2.913771087045438
267,41620024,7.7,-73.983361,40.761332,-73.97296300000001,40.780317,1,14,6,2,2010,1,0,2.285430466166771
268,38396210,24.0,-73.989998,40.76197,-73.99075699999999,40.70026,1,17,0,6,2013,0,0,6.862136953113165
269,34757257,4.9,-73.98602199999999,40.76803,-73.976668,40.760718,1,6,0,5,2012,0,0,1.1321082783730394
270,9837030,13.0,-73.993753,40.762232,-73.988392,40.727412,1,20,6,11,2012,1,0,3.898058922265288
271,29799869,5.5,-73.982129,40.772748,-73.977427,40.784339,1,10,6,2,2014,1,0,1.348298591652233
272,7242916,5.7,-73.980482,40.785602,-73.968586,40.799888,3,15,4,3,2011,0,0,1.877849523053991
273,27248527,9.3,-73.983086,40.735028,-74.008471,40.720085,1,8,1,8,2012,0,0,2.708609004848477
274,49331309,6.5,-73.995037,40.739985,-73.978383,40.762292,2,19,4,5,2009,0,0,2.8496561952543886
275,54974521,5.0,-73.99124145507811,40.7497444152832,-73.98625183105469,40.744155883789055,1,7,2,4,2015,0,0,0.7502248945960582
276,48088792,17.0,-73.952872,40.791805,-74.00325699999999,40.732767,1,0,4,9,2013,0,1,7.816844178406735
277,20618821,5.5,-73.945415,40.77833,-73.955122,40.77777,1,7,4,1,2013,0,0,0.8197157843135319
278,39045600,4.9,-73.982557,40.771522,-73.989135,40.774365,2,22,1,3,2010,0,1,0.637782306626292
279,20850316,23.0,-73.962038,40.810655,-73.969157,40.756785,1,17,4,10,2013,0,0,6.019983831581029
280,8758303,7.5,-73.98042099999999,40.720552000000005,-73.984562,40.729687,1,12,0,11,2014,0,0,1.074035006394232
281,5347854,4.9,-73.98611,40.74594,-73.991732,40.735342,1,18,1,3,2012,0,0,1.2700682831638979
282,10127907,9.5,-73.98890686035155,40.69222259521485,-74.00469970703125,40.716133117675774,1,11,1,2,2015,0,0,2.9733993331644735
283,11437730,14.0,-73.993047,40.742667,-73.972472,40.764817,1,14,6,11,2014,1,0,3.011610632199808
284,52912994,16.9,-74.000457,40.742486,-73.923371,40.761095000000005,1,19,6,2,2012,1,0,6.815076136630149
285,17960153,6.1,-73.983981,40.780489,-73.96794,40.797363,1,12,3,3,2009,0,0,2.3117649660823187
286,20902435,7.5,-73.990973,40.7508,-74.005892,40.73016,1,7,3,5,2013,0,0,2.6167072506908484
287,5766737,12.5,-73.962456,40.77,-73.98790699999999,40.741126,1,10,2,9,2014,0,0,3.8605532938262686
288,3540576,4.0,-73.96253204345702,40.767391204833984,-73.95326232910156,40.7646598815918,2,7,1,6,2015,0,0,0.8376647650304202
289,12199998,6.5,-73.98469300000001,40.759112,-73.994667,40.740517,2,10,6,4,2009,1,0,2.231853561865885
290,41979324,19.5,-73.992405,40.724391,-73.970332,40.783869,1,20,2,3,2014,0,0,6.870023550146308
291,3467825,7.3,-73.988247,40.724833,-74.006518,40.738588,1,20,4,1,2010,0,0,2.1701298689184987
292,10544721,9.0,-74.003345,40.726957,-74.0045,40.747265000000006,5,19,2,3,2013,0,0,2.260242411590882
293,9231771,9.3,-73.993808,40.751740000000005,-73.981047,40.767624,1,17,4,6,2009,0,0,2.0675400327346622
294,24673379,3.5,-73.953837,40.775171,-73.95640300000001,40.771586,1,17,0,12,2014,0,0,0.45342941437817913
295,2877817,11.7,-73.98865,40.76403,-74.010412,40.720292,1,9,1,3,2009,0,0,5.197538172655344
296,28990968,7.3,-74.00075600000001,40.725835,-74.006186,40.743811,2,12,0,9,2011,0,0,2.0505315974299387
297,39686140,5.5,-74.016038,40.715462,-74.01128,40.72159,5,8,2,11,2013,0,0,0.7906347181081059
298,8928994,15.0,-74.006209,40.714462,-73.990402,40.66524,1,23,0,3,2014,0,1,5.63316306069262
299,11060880,6.5,-74.004083,40.742094,-73.985253,40.735788,1,23,3,3,2014,0,1,1.734505700406401
300,29569353,9.3,-73.987011,40.776157,-73.994649,40.750440000000005,1,17,4,8,2009,0,0,2.931060610548912
301,20159924,15.0,-73.97685,40.764368,-73.91137900000001,40.747178000000005,1,23,0,12,2012,0,1,5.836498356370813
302,15291924,6.5,-73.970823,40.798273,-73.95598199999999,40.787948,1,13,3,4,2012,0,0,1.69676041225658
303,1443240,5.0,-73.97303000000001,40.752042,-73.977175,40.745387,5,0,1,5,2013,0,1,0.818244150109567
304,3286192,13.5,-73.97331700000001,40.750867,-73.991122,40.747067,1,16,1,6,2013,0,0,1.5582523457739206
305,29215955,6.5,-73.983035,40.744606,-73.97535400000001,40.761604,1,9,1,8,2009,0,0,1.9977614043884444
306,2237508,5.7,-73.970607,40.763045,-73.95798,40.776922,1,17,2,2,2009,0,0,1.8739566546424533
307,26204531,34.25,-73.862659,40.769994,-73.986561,40.74296,2,10,1,3,2009,0,0,10.860468795962401
308,47458009,4.5,-73.98495799999999,40.670825,-73.98461,40.664137,1,19,2,7,2013,0,0,0.7442506503721799
309,54160506,7.7,-73.975358,40.777341,-73.953388,40.788407,1,11,3,8,2011,0,0,2.2216603519112983
310,22320863,39.33,-73.98331,40.76596,-73.865664,40.770846,2,5,0,12,2013,0,1,9.92233250925557
311,44680507,5.7,-73.971488,40.754987,-73.980705,40.746197,1,12,3,8,2011,0,0,1.2482501424122818
312,14408917,7.7,-73.981137,40.740717,-73.97916500000001,40.765022,1,6,5,1,2009,1,0,2.707692641605648
313,54178843,10.0,-73.98679,40.761328000000006,-73.961224,40.760216,1,20,1,12,2012,0,0,2.1568112790001583
314,11037044,6.9,-73.992077,40.729163,-73.97976,40.74491,1,22,4,4,2009,0,1,2.0354083847706663
315,32969072,45.0,-73.959275,40.759352,-73.78990999999999,40.646942,1,17,6,10,2011,1,0,18.975391683908573
316,32606078,17.7,0.0,0.0,0.0,0.0,1,2,2,3,2010,0,1,0.0
317,52641438,7.3,-73.99079300000001,40.750895,-73.974758,40.741923,5,7,1,6,2009,0,0,1.679285652401832
318,54945201,4.5,-73.956615,40.767603,-73.965367,40.769688,2,17,5,1,2014,1,0,0.7726426406469338
319,27090555,18.5,-73.971212,40.76246,-74.00549699999999,40.709082,1,3,5,9,2012,1,1,6.600992155909391
320,14659149,8.9,-73.988975,40.748182,-74.00151,40.724912,2,17,4,3,2012,0,0,2.7947443223750907
321,30092913,4.9,-74.00435,40.751103,-74.004582,40.752137,2,1,3,10,2009,0,1,0.11662457347279662
322,39648057,19.3,-73.995176,40.750516,-73.971411,40.680955,1,0,4,5,2011,0,1,7.989952258612727
323,51344425,6.5,-73.987447,40.733067,-74.002172,40.740632,1,17,0,8,2014,0,0,1.4989294210118413
324,14798810,6.5,-73.98507690429686,40.73244857788085,-73.9961166381836,40.73833847045898,2,10,2,4,2015,0,0,1.1375986260951538
325,39711318,10.5,-73.982832,40.770589,-73.980315,40.754798,1,7,2,12,2012,0,0,1.7686291334721211
326,39067507,16.0,-73.962799,40.711994,-73.983766,40.679293,1,21,5,8,2013,1,0,4.043071033080517
327,52452993,13.3,-73.99276,40.753425,-73.953695,40.799692,1,4,5,4,2009,1,1,6.106370041411172
328,17951491,15.5,-73.973638,40.757932,-73.997785,40.724342,1,12,0,3,2014,0,0,4.253127094031595
329,42101324,11.7,-73.996488,40.715461,-73.962013,40.675299,4,5,6,9,2011,1,1,5.328322363392867
330,20532197,11.7,-73.86279,40.768853,-73.910578,40.781952,2,17,2,9,2010,0,0,4.279494526890074
331,13560766,6.1,-73.96678,40.757327,-73.982874,40.739181,1,16,6,11,2011,1,0,2.43091565174668
332,12200280,15.0,-73.977737,40.786840000000005,-74.00841,40.736417,1,19,6,1,2013,1,0,6.1733099997019965
334,24900646,12.5,-73.99691999999999,40.72064,-73.98808000000001,40.74819,1,22,5,10,2014,1,1,3.1526686499515484
335,20431254,3.5,-73.97251999999999,40.753437,-73.968294,40.760745,1,6,3,3,2014,0,0,0.8871521611749899
336,8806876,6.1,-73.98786199999999,40.738565,-73.999763,40.72195,1,11,5,2,2011,1,0,2.1021158767563515
337,39947986,4.5,-73.965141,40.791169,-73.97085799999999,40.795761,1,11,6,2,2013,1,0,0.7016698700735271
338,45351233,12.5,-74.00157,40.746642,-73.98325799999999,40.775935,1,9,2,9,2013,0,0,3.6039193130043885
339,11194032,35.7,-73.786907,40.640095,-73.926152,40.752918,2,13,6,2,2010,1,0,17.181128361872776
340,1695711,8.5,-73.974902,40.763257,-73.989848,40.752,5,19,5,4,2012,1,0,1.775261526382531
341,25415449,8.5,-73.948065,40.71932,-73.981378,40.725583,1,17,0,8,2011,0,0,2.89245131971456
342,11976813,4.0,-73.979315,40.776897,-73.986242,40.780575,1,23,4,4,2014,0,1,0.7123572549245488
343,25717742,3.3,-73.996055,40.725228,-73.994737,40.719624,1,2,3,2,2012,0,1,0.632957880477363
344,6692959,15.7,-73.977711,40.751507,-74.01070899999999,40.709197,1,17,3,10,2011,0,0,5.464879118139972
345,16264258,8.9,-73.96248299999999,40.773237,-73.982075,40.779066,1,11,2,4,2009,0,0,1.7724877472037586
346,25741482,15.5,0.0,0.0,-73.97980499267578,40.78602981567383,1,19,3,3,2015,0,0,8666.398011893705
347,22925353,4.5,-73.95896,40.759771,-73.968562,40.757476,1,13,1,12,2011,0,0,0.8480492200983404
348,45787655,29.3,-73.93961,40.841325,-73.91253,40.76911,1,20,6,2,2013,1,0,8.347152480053223
349,18608013,5.7,-73.98522,40.723707,-73.99152,40.735177,2,22,2,12,2009,0,1,1.3814745152438495
350,8781938,10.5,-73.971685,40.762707,-73.995203,40.759983,1,19,4,1,2013,0,0,2.0037820640629116
351,7095577,10.0,-73.98944854736328,40.73759078979492,-73.97264862060547,40.75937271118164,1,14,1,5,2015,0,0,2.8051924573098725
352,12405795,9.3,-73.994087,40.751154,-73.982028,40.758136,4,8,3,7,2010,0,0,1.2784689003918648
353,54532559,7.3,-73.98158000000001,40.763143,-74.000254,40.759134,3,8,1,9,2009,0,0,1.6347397317301493
354,39208766,8.0,-74.015043,40.714613,-74.00794300000001,40.705562,1,22,0,10,2014,0,1,1.1709087840511159
355,31566418,10.5,-73.973467,40.757442,-73.99736700000001,40.724577,2,17,6,7,2014,1,0,4.172428597697177
356,45519517,10.9,-74.00716899999999,40.713268,-73.98691099999999,40.725255,1,16,5,7,2010,1,0,2.165958086997421
357,48597720,4.0,-73.989765,40.75674,-73.9832,40.761088,1,5,2,5,2013,0,1,0.7345038948157345
358,32919753,5.3,-73.968733,40.786187,-73.980648,40.774107,1,12,6,12,2010,1,0,1.6765310625386098
359,26530865,11.0,-73.990382,40.756108000000005,-73.98875799999999,40.739479,3,20,3,3,2013,0,0,1.8541144483501315
360,30820574,8.5,-73.966798,40.804314,-73.982236,40.775824,1,19,4,8,2012,0,0,3.4241809145655444
361,11876316,10.1,-73.92870500000001,40.753475,-73.92870500000001,40.753475,1,17,0,8,2009,0,0,0.0
362,3048693,7.7,-74.00555899999999,40.745773,-73.976892,40.736789,2,14,3,4,2011,0,0,2.613598919155159
363,38114244,5.0,-73.97785,40.726059,-73.979853,40.727001,1,0,1,1,2009,0,1,0.1986471806799056
364,51877834,6.9,-73.955365,40.76489,-73.957835,40.767198,1,8,1,10,2009,0,0,0.3303539241347845
365,44048390,8.5,-73.985763,40.767742,-73.97381,40.753972,1,8,2,7,2011,0,0,1.8324650738434272
366,39827484,49.8,-73.78974699999999,40.648142,-73.985225,40.744325,1,7,0,4,2011,0,0,19.64611642003415
367,43023629,6.9,-73.969563,40.790342,-73.99117,40.760643,2,4,4,5,2011,0,1,3.7704094116177456
368,51312620,10.0,-73.97529,40.762167,-73.978365,40.750115,2,19,6,12,2013,1,0,1.3649209144351022
369,7922921,8.1,-73.978615,40.753807,-73.96386,40.771023,1,17,3,12,2011,0,0,2.2823115656337984
370,44033644,7.7,-73.991653,40.684999,-73.968497,40.674008,2,20,4,10,2011,0,0,2.303593774365569
371,31579707,6.5,-73.974151,40.747188,-73.99212,40.738022,2,11,6,3,2009,1,0,1.8249589950108653
372,44430762,13.5,-73.99364,40.7525,-73.98147,40.7558,1,12,5,6,2014,1,0,1.088800965197342
373,21072493,8.5,-74.001552,40.746532,-73.977492,40.76431,1,15,3,1,2012,0,0,2.8310567355004377
374,13898475,6.9,-73.961988,40.773478,-73.967392,40.787932,1,15,1,6,2009,0,0,1.6703776469982805
375,53398243,43.0,-73.87081909179686,40.773681640625,-73.97480773925781,40.63471984863281,1,16,0,5,2015,0,0,17.765078318973593
376,13290897,6.5,-73.981443,40.741223,-73.97009,40.756593,1,8,1,1,2012,0,0,1.9584525240700241
377,11697807,15.7,-73.996386,40.748545,-74.010177,40.719637,2,1,6,8,2009,1,1,3.4180036009582375
378,46495417,6.9,-73.979605,40.735331,-73.965554,40.754758,1,11,1,7,2012,0,0,2.4632413657055676
379,41727952,13.5,-73.99002838134766,40.7345085144043,-73.96251678466798,40.77288436889648,1,22,3,2,2015,0,1,4.855844907515465
380,43586200,7.0,-73.96212,40.776277,-73.979177,40.783587,5,14,5,10,2013,1,0,1.6502552804685326
381,27490018,4.9,-73.977352,40.760313,-73.959138,40.759398,1,6,5,10,2009,1,0,1.53744249110269
382,39715309,3.0,-73.98825699999999,40.737727,-73.986637,40.739952,5,17,1,8,2014,0,0,0.28255954751484513
383,44912182,2.9,-73.92217,40.818883,-73.923458,40.816345,1,13,6,3,2009,1,0,0.30231083198706904
384,36082337,13.0,-73.949565,40.77688,-73.953507,40.806867,5,4,4,7,2013,0,1,3.3508753948328223
385,45422773,6.1,-73.93640699999999,40.76023,-73.916337,40.764532,1,12,5,7,2012,1,0,1.7567135392821511
386,12064815,12.1,-73.94614200000001,40.781162,-73.965843,40.80514,2,15,3,1,2010,0,0,3.1399616880979706
387,47764620,13.7,-73.973387,40.784707,-73.98787,40.751617,1,18,2,11,2011,0,0,3.8763243935317386
388,10139009,13.7,-73.99023299999999,40.741791,-74.009532,40.704917,1,18,1,1,2010,0,0,4.410970802107569
389,27995739,12.5,0.0,0.0,0.0,0.0,2,18,3,7,2010,0,0,0.0
390,41017257,4.5,-73.989575,40.758767,-73.969325,40.76603,6,14,2,3,2012,0,0,1.8870411409879788
391,49395705,7.7,-73.967425,40.760568,-73.976065,40.776113,2,9,3,11,2011,0,0,1.875424150564674
392,6846668,22.0,-73.97845,40.736707,-73.93490200000001,40.810442,6,23,4,2,2013,0,1,8.981664512714767
393,42821000,7.3,-73.97304799999999,40.76212,-73.952492,40.766412,2,10,1,5,2009,0,0,1.7957899471412075
394,36253357,4.1,-73.980082,40.765167,-73.98236999999999,40.770162,5,17,5,9,2009,1,0,0.5878919800529472
395,46158430,5.3,-73.961784,40.755718,-73.97615,40.760831,2,9,3,2,2012,0,0,1.336916657398107
396,16364782,6.5,-74.004273,40.747427,-73.98634200000001,40.762392,1,17,3,7,2009,0,0,2.247255384255634
397,7212558,6.5,-73.99152,40.729727,-74.006927,40.729435,1,14,3,7,2014,0,0,1.2986497687496077
398,30018399,19.0,-73.973711,40.759206,-73.95150600000001,40.8228,1,1,4,5,2014,0,1,7.31424163523653
399,5672660,10.0,-73.951825,40.781593,-73.98133,40.76369,1,6,5,9,2014,1,0,3.1837245955393954
400,50734086,8.0,-74.00302124023438,40.74802017211913,-74.00689697265625,40.72520446777344,1,8,2,5,2015,0,0,2.5579199124140843
401,40938363,57.33,-73.776736,40.645518,-73.994633,40.719009,1,14,4,6,2014,0,0,20.109037901963806
402,48396395,6.1,-73.98113000000001,40.747072,-73.992207,40.730563,1,6,0,6,2012,0,0,2.059325327519582
403,44685604,6.9,-73.974797,40.750455,-73.982217,40.736053000000005,2,18,2,7,2010,0,0,1.7191078788391987
404,26007231,10.9,-73.979348,40.750788,-74.010858,40.714418,1,20,1,7,2009,0,0,4.837801751455928
405,27239694,6.1,-74.01466500000001,40.714253,-74.01273,40.70823,2,11,1,1,2011,0,0,0.6892996919785866
406,30853501,3.7,-73.980037,40.745632,-73.973706,40.748954,1,1,4,6,2009,0,1,0.6487588242357817
407,28054945,13.0,-73.97879028320312,40.76677703857422,-73.98624420166014,40.745872497558594,5,9,1,6,2015,0,0,2.407775694083681
408,34817263,8.5,-73.992338,40.730622,-73.97272099999999,40.758221,1,12,0,2,2010,0,0,3.485558691965836
409,33373870,13.7,-73.984891,40.769314,-73.989604,40.730931,1,12,3,8,2012,0,0,4.286420087809299
410,26412384,8.5,-74.00575500000001,40.740463,-73.98037,40.749253,5,3,6,1,2011,1,1,2.351304645078245
411,40903490,7.5,-73.99512481689453,40.760101318359375,-73.98626708984375,40.772136688232415,1,9,3,2,2015,0,0,1.5321372728608236
412,40954688,8.5,0.0,0.0,0.0,0.0,1,22,2,5,2015,0,1,0.0
413,12111695,4.9,-73.97665699999999,40.75182,-73.990708,40.750923,1,6,1,11,2010,0,0,1.1877902525181883
414,10755511,9.7,-74.008374,40.720834,-73.97758499999999,40.75193,1,5,1,5,2012,0,1,4.322643452436005
415,32244607,12.5,-73.98683100000001,40.747747,-73.99140899999999,40.715867,2,1,3,10,2014,0,1,3.5658202314696816
416,9333664,5.0,-73.97712,40.745432,-73.974743,40.750415,6,15,0,5,2013,0,0,0.5891560867853438
417,225698,7.3,-73.974914,40.751661,-73.981833,40.737164,1,10,3,6,2010,0,0,1.7141408043529727
418,9734890,37.5,-73.979551,40.757373,-73.863096,40.901391,1,2,2,8,2013,0,1,18.773756027873006
419,29635922,7.7,-73.979333,40.742212,-73.99385799999999,40.751518,1,10,1,9,2009,0,0,1.6024919482716913
420,24245545,8.5,-73.996418,40.732352,-73.977412,40.746833,2,1,6,12,2014,1,1,2.270868079374946
421,21975856,5.7,-73.955878,40.76737,-73.967555,40.763067,1,10,1,4,2009,0,0,1.09363605757414
422,20794254,16.0,-73.981145,40.774175,-73.98524499999999,40.729167,1,21,5,11,2012,1,0,5.016563663710107
423,16292100,37.47,-73.862687,40.768982,-73.98605699999999,40.754168,1,9,4,3,2010,0,0,10.520316222940535
424,8812331,11.7,-73.94748299999999,40.77117,-73.98988,40.73697,1,19,2,5,2009,0,0,5.216820547909361
425,8514361,10.1,-73.982596,40.751014,-73.99904699999999,40.722874,1,15,4,3,2010,0,0,3.4222747647527108
426,18687720,7.3,-74.003558,40.726427,-73.98179300000001,40.757147,5,7,2,1,2010,0,0,3.8769461918165296
427,52657134,49.57,-73.787044,40.641077,-73.78647099999999,40.641836,1,17,6,7,2010,1,0,0.09726382062733213
428,34811034,4.5,-74.002515,40.719872,-73.994063,40.721043,1,5,6,8,2012,1,1,0.724094140493877
429,44719054,4.0,-73.98316,40.735692,-73.98687199999999,40.739433,1,23,2,1,2013,0,1,0.5204331205035715
430,33779698,19.0,-73.982608,40.772337,-73.95504,40.745817,1,12,5,3,2014,1,0,3.753311874151219
431,18502856,8.5,-73.985613,40.762795,-73.969266,40.797898,1,20,6,7,2010,1,0,4.138844778802447
432,2357473,5.0,-74.00542,40.739482,-74.002707,40.733577,1,0,6,10,2013,1,1,0.6952563314886624
433,186209,6.5,-74.00814100000001,40.738943,-73.987765,40.752772,1,7,3,1,2010,0,0,2.3045680887796633
434,12949450,7.0,-73.99510500000001,40.732125,-74.008402,40.738292,1,21,3,1,2014,0,0,1.3135563647802129
435,20235974,7.3,-73.999717,40.73835,-73.992147,40.72537,2,23,4,8,2009,0,1,1.5779727400121908
436,313171,17.3,-73.987622,40.758267,-74.00784399999999,40.705176,1,2,6,5,2011,1,1,6.144432518136559
437,26669127,12.1,-73.995468,40.749305,-74.00689,40.708035,2,18,4,12,2010,0,0,4.688859098572971
438,7183988,10.1,-73.98665,40.739855,-74.00781500000001,40.750040000000006,1,11,4,12,2011,0,0,2.1122881896833325
439,23697690,19.5,-73.989002,40.73057,-73.95439300000001,40.799867,1,21,2,3,2013,0,0,8.2383153488618
440,44483601,5.7,-73.999977,40.727231,-73.999813,40.719267,1,1,4,6,2012,0,1,0.8856642343455837
441,31325554,12.9,-74.00772099999999,40.725855,-73.97808,40.752019,2,7,6,11,2009,1,0,3.8341276960051
442,29035005,29.7,-73.982321,40.768729,-73.921654,40.660043,1,2,5,10,2009,1,1,13.122487525126656
443,33486739,5.3,-73.994312,40.740935,-73.984237,40.754502,2,10,2,9,2011,0,0,1.7309376806477024
444,11925730,5.5,-73.973294,40.755027,-73.979022,40.747021,1,10,4,6,2014,0,0,1.0125777823539845
445,12993136,8.1,-74.002382,40.734405,-74.01352,40.707072,1,1,5,9,2011,1,1,3.1809355115811466
446,25836171,9.3,-73.974378,40.744052,-73.97991400000001,40.761059,1,12,0,8,2012,0,0,1.947738161931822
447,25180746,5.0,-73.98504399999999,40.732313,-73.975437,40.730103,1,21,4,7,2013,0,0,0.8459753242800134
